loan_id,customer_id,ln_amnt,interest_rate,loan_type,ln_trm_mnths,apprvl_dte,ln_sts
21802,2972,549508,19.28,Education,60,5/26/2025,Closed
21803,8475,861155,6.06,Auto,36,6/3/2025,Active
21804,8072,1944715,20.24,Auto,12,7/1/2022,Closed
21805,11282,1409061,5.02,Personal,12,7/17/2025,Active
21806,4027,1323431,14.01,Mortgage,24,6/28/2023,Active
21807,17385,1052868,12.09,Education,48,1/16/2024,Closed
21808,2863,903238,21.33,Mortgage,6,4/18/2023,Closed
21809,1732,1781998,9.22,Personal,12,8/25/2022,Active
21810,15137,819661,16.95,Mortgage,60,2/1/2022,Active
21811,3105,455467,5.4,Mortgage,48,3/9/2024,Closed
21812,12166,966083,7.03,Auto,12,3/16/2022,Closed
21813,10917,887331,20.65,Education,6,9/14/2024,Closed
21814,17177,1401099,15.66,Auto,6,2/5/2023,Active
21815,8332,1207752,10.21,Education,6,3/11/2024,Active
21816,11437,1839001,12.86,Mortgage,60,4/9/2024,Defaulted
21817,15173,507323,9.8,Personal,12,12/29/2024,Closed
21818,11214,1818047,18.1,Education,24,5/9/2022,Active
21819,12252,232733,19.28,Auto,12,3/1/2022,Closed
21820,7663,1537191,8.73,Auto,36,1/17/2024,Active
21821,6200,1452255,17.03,Education,48,12/26/2023,Active
21822,10135,1428106,16.34,Personal,60,7/6/2023,Active
21823,7418,1433306,19.06,Business,12,9/24/2022,Closed
21824,17834,1627605,19.15,Auto,48,1/16/2022,Active
21825,15810,1114219,16.69,Auto,6,3/1/2024,Defaulted
21826,178,1526572,10.1,Auto,36,3/13/2022,Active
21827,17037,1460727,20.2,Personal,6,5/23/2024,Active
21828,5048,1415437,5.78,Business,24,4/4/2024,Active
21829,8836,415273,13.23,Education,6,4/23/2025,Defaulted
21830,7148,775207,9.35,Mortgage,12,4/1/2022,Active
21831,15223,859873,12,Education,12,4/16/2023,Closed
21832,15028,1204585,7.64,Auto,36,10/9/2022,Active
21833,14220,425683,12.22,Personal,36,1/1/2024,Active
21834,16802,637237,7.02,Education,48,9/15/2022,Closed
21835,5976,979460,12.22,Business,6,4/25/2024,Active
21836,11839,798663,12.49,Personal,36,2/7/2024,Active
21837,9068,1928532,13.86,Auto,6,8/16/2025,Closed
21838,11424,574994,16.41,Personal,12,6/24/2024,Active
21839,15570,76557,11.36,Education,48,6/20/2024,Active
21840,14725,692172,21.68,Business,60,8/2/2023,Active
21841,3497,858038,16.96,Personal,12,1/3/2022,Active
21842,2926,70517,14.6,Personal,36,12/15/2021,Closed
21843,16508,167925,6.82,Personal,24,4/22/2022,Active
21844,6394,271106,10.4,Personal,24,7/28/2023,Active
21845,12552,1696184,5.69,Auto,24,3/11/2025,Closed
21846,12629,1821675,13.12,Mortgage,48,5/28/2022,Active
21847,1071,362554,19.61,Education,12,9/22/2025,Closed
21848,10905,214141,13.82,Mortgage,6,9/24/2024,Closed
21849,4251,545416,14.34,Business,24,2/21/2023,Active
21850,6190,1382653,10.05,Auto,24,4/11/2023,Active
21851,4713,1912885,20.02,Personal,60,6/8/2023,Active
21852,75,1928176,10.33,Mortgage,6,9/18/2023,Active
21853,17676,380741,11.27,Auto,6,11/8/2024,Active
21854,9643,173418,21.32,Personal,24,9/29/2023,Closed
21855,4999,1914295,9.17,Business,48,7/2/2024,Active
21856,1960,901858,16.14,Business,24,11/12/2023,Active
21857,8249,1032903,6.47,Business,12,12/10/2024,Active
21858,15769,90465,7.48,Business,12,5/1/2024,Active
21859,13421,737404,5.62,Education,60,2/20/2024,Closed
21860,11918,67765,13.83,Mortgage,48,10/10/2024,Active
21861,6105,1892766,10.14,Personal,36,9/24/2025,Active
21862,1243,1495535,21.57,Personal,48,11/3/2023,Active
21863,17985,230596,7.24,Business,48,4/2/2023,Active
21864,4229,1159373,14.8,Business,48,10/20/2023,Active
21865,8013,1017578,8.34,Personal,12,1/17/2024,Closed
21866,16981,768296,8.25,Mortgage,36,8/12/2022,Active
21867,17020,29673,11.23,Auto,48,1/24/2024,Active
21868,5950,1223081,8.23,Business,36,2/11/2025,Active
21869,13096,316539,12.69,Auto,24,6/13/2022,Active
21870,14526,333300,15.66,Personal,60,9/1/2024,Closed
21871,2586,734034,21.84,Education,6,8/1/2025,Active
21872,4160,190584,15.87,Personal,48,6/13/2024,Active
21873,5759,1868631,14.94,Business,24,12/13/2021,Closed
21874,5950,1462709,21.33,Mortgage,24,9/21/2025,Active
21875,8261,540577,8.03,Mortgage,48,10/19/2025,Defaulted
21876,1342,1383044,15.79,Business,36,2/21/2024,Active
21877,15446,1871715,13.44,Personal,12,5/31/2025,Active
21878,9416,1676875,7.85,Mortgage,36,6/3/2025,Closed
21879,13911,344045,8.99,Auto,36,9/30/2025,Active
21880,3026,1432021,7.04,Mortgage,60,1/30/2022,Active
21881,4981,865704,21.15,Education,48,7/21/2024,Active
21882,10528,510453,21.13,Mortgage,60,2/14/2025,Closed
21883,9033,363933,14.47,Personal,48,1/7/2025,Closed
21884,3523,689109,17.04,Auto,24,1/11/2022,Active
21885,4618,1807459,15.14,Mortgage,6,8/31/2024,Active
21886,1605,408670,11.01,Education,24,6/17/2023,Active
21887,6137,1981398,8.49,Personal,24,12/22/2023,Closed
21888,15895,1334094,10.91,Education,48,4/17/2023,Active
21889,5113,1260158,5.54,Mortgage,6,8/28/2023,Closed
21890,11642,1248796,19.97,Auto,12,6/13/2022,Closed
21891,13060,338848,15.13,Personal,36,2/7/2023,Closed
21892,11174,1798651,6,Auto,24,5/29/2022,Active
21893,17641,1257334,10.27,Education,60,12/24/2022,Closed
21894,3299,999871,16.96,Auto,24,2/2/2023,Active
21895,12429,1301986,9.43,Auto,36,3/20/2024,Active
21896,6617,1982475,10.68,Auto,48,8/6/2025,Active
21897,16008,1444385,17.8,Personal,48,11/25/2023,Active
21898,13646,1693597,14.19,Personal,24,6/1/2022,Active
21899,12854,583205,9.04,Business,24,12/28/2021,Active
21900,15575,665874,14.34,Business,12,7/23/2022,Active
21901,6276,1555865,12.91,Personal,6,4/10/2023,Closed
21902,1989,645798,18.4,Personal,12,3/26/2025,Active
21903,11136,1399571,7.29,Auto,36,11/24/2024,Active
21904,5397,1105439,6.74,Business,12,8/12/2024,Closed
21905,9566,1100136,19.68,Business,48,9/2/2025,Active
21906,14009,116676,17.54,Auto,36,5/3/2023,Active
21907,15979,76573,20.28,Personal,60,2/14/2024,Active
21908,13206,1370030,17.73,Education,36,9/19/2022,Closed
21909,9979,1734173,11.55,Personal,24,1/6/2023,Closed
21910,14203,1608280,21.68,Personal,36,11/2/2025,Closed
21911,2939,1739071,19.24,Auto,48,5/12/2022,Closed
21912,2702,486852,12.61,Personal,6,9/2/2023,Defaulted
21913,1236,686716,16.46,Business,60,4/15/2025,Active
21914,8141,1847231,13.38,Personal,36,12/3/2023,Closed
21915,15897,175114,15.7,Education,48,3/9/2025,Defaulted
21916,8897,1038951,15.41,Personal,24,12/14/2021,Closed
21917,1583,1513257,15.38,Education,24,10/22/2024,Closed
21918,2111,641737,6.89,Auto,60,1/21/2022,Closed
21919,12005,431477,21.77,Mortgage,36,1/16/2022,Active
21920,7846,1839066,15.93,Business,36,11/4/2023,Active
21921,10644,1197574,5.43,Mortgage,12,6/1/2025,Active
21922,12053,1999765,13.63,Mortgage,48,12/6/2023,Active
21923,9754,1254603,12.78,Business,6,6/30/2024,Closed
21924,8579,1054702,20.94,Education,60,4/18/2025,Active
21925,15432,74755,12.69,Mortgage,12,12/29/2024,Active
21926,17654,240659,10.99,Education,6,2/28/2023,Defaulted
21927,17686,1053192,17.51,Education,12,3/11/2024,Defaulted
21928,5606,1941326,11.55,Business,48,7/13/2024,Defaulted
21929,13485,722337,14.74,Auto,24,3/15/2025,Active
21930,14906,457244,20.58,Personal,48,3/16/2022,Closed
21931,15817,1647599,7.71,Business,12,5/30/2025,Closed
21932,16595,1353642,19.46,Auto,24,1/3/2023,Active
21933,5162,749552,21.98,Personal,60,1/19/2024,Active
21934,7450,125315,20.9,Auto,12,1/15/2023,Active
21935,11576,118578,19.36,Personal,24,2/6/2025,Active
21936,6804,1479743,7.88,Business,36,12/10/2022,Active
21937,8414,1408533,15.36,Personal,60,4/21/2024,Defaulted
21938,6826,137804,14.02,Personal,60,8/28/2022,Closed
21939,2287,55379,7.93,Mortgage,6,3/24/2022,Closed
21940,16351,39870,6.4,Personal,6,8/25/2025,Active
21941,13419,1717992,11.88,Education,60,11/12/2023,Defaulted
21942,11372,144619,17.21,Personal,36,9/23/2025,Active
21943,9753,1294958,14.6,Education,60,8/27/2025,Active
21944,9955,1458876,5.35,Personal,36,8/9/2023,Defaulted
21945,14962,1761562,14.07,Auto,6,3/4/2022,Closed
21946,17552,798547,16.73,Mortgage,24,11/7/2025,Closed
21947,4287,428676,15.12,Business,24,10/13/2025,Closed
21948,12163,1745238,6.01,Personal,24,1/7/2023,Active
21949,5937,616740,9.16,Mortgage,24,12/6/2023,Active
21950,10658,1781950,19.69,Mortgage,24,2/2/2025,Active
21951,894,1534773,11.37,Personal,60,1/11/2024,Active
21952,3760,1955619,12.59,Mortgage,24,8/12/2024,Active
21953,1132,206230,7.31,Mortgage,36,3/11/2025,Closed
21954,4923,383041,17.01,Education,48,1/11/2024,Defaulted
21955,11204,706104,11.05,Auto,24,4/7/2023,Active
21956,11944,200254,8.03,Business,48,2/23/2024,Active
21957,6563,167048,8.78,Auto,6,9/24/2022,Active
21958,14105,1280618,11.52,Mortgage,12,6/1/2025,Active
21959,7477,1636711,7.06,Auto,60,8/22/2024,Active
21960,12894,579460,21.27,Auto,6,2/2/2023,Active
21961,12845,47706,15.81,Personal,12,6/15/2024,Defaulted
21962,7622,1366755,18.82,Business,60,5/24/2025,Closed
21963,5096,500642,18.59,Auto,6,12/22/2021,Defaulted
21964,2990,510824,9.08,Education,48,8/29/2023,Active
21965,2041,1271797,7.41,Personal,6,2/24/2025,Closed
21966,17626,431178,5.71,Mortgage,48,4/19/2025,Active
21967,10188,531939,21.21,Personal,24,6/28/2022,Active
21968,16142,1036479,17.4,Mortgage,36,7/23/2023,Active
21969,14268,1314970,21.73,Auto,6,10/25/2022,Defaulted
21970,14737,1443701,13.45,Business,60,3/1/2024,Active
21971,11751,1094927,5.68,Personal,12,1/12/2025,Closed
21972,17820,1570104,20.27,Education,48,8/17/2024,Closed
21973,7382,443614,11.74,Business,6,2/13/2024,Active
21974,9902,781533,9.36,Personal,6,7/26/2023,Defaulted
21975,6384,198273,19.91,Mortgage,6,11/19/2023,Active
21976,2094,971088,18.15,Business,6,2/23/2025,Closed
21977,12387,937531,11.39,Personal,36,5/19/2024,Closed
21978,12217,1465030,9.89,Education,12,2/3/2022,Closed
21979,13427,1392195,5.79,Personal,48,12/10/2021,Active
21980,3636,653537,14.89,Education,24,6/7/2023,Closed
21981,6924,1914150,17.94,Mortgage,24,10/27/2022,Active
21982,300,108340,17.76,Education,6,5/11/2024,Defaulted
21983,15722,412067,6.87,Business,6,11/1/2023,Active
21984,1930,10884,8.56,Education,36,8/2/2022,Active
21985,3006,45529,6.9,Business,48,4/7/2023,Active
21986,11914,820058,13.93,Education,12,1/16/2022,Active
21987,16786,833619,10.8,Auto,24,11/23/2024,Active
21988,2839,796948,8.51,Education,6,9/23/2023,Closed
21989,5164,1135131,21.75,Personal,6,1/1/2024,Active
21990,3569,1088349,21.75,Education,60,8/25/2022,Closed
21991,8938,242001,9.04,Mortgage,24,5/1/2022,Defaulted
21992,15757,298669,15,Mortgage,48,12/23/2021,Closed
21993,16565,1962950,15.24,Education,36,5/6/2022,Active
21994,7444,1456130,21.71,Business,60,2/28/2023,Active
21995,1408,719945,12.72,Mortgage,36,9/30/2022,Active
21996,11328,1569111,13.9,Personal,48,1/3/2024,Active
21997,4223,91801,5.46,Personal,48,12/4/2022,Active
21998,16015,223815,11.6,Auto,36,9/27/2024,Active
21999,12614,777156,20.35,Personal,60,5/7/2024,Active
22000,13339,483410,13.96,Education,12,8/18/2023,Active
22001,17312,740156,12.02,Personal,36,11/9/2025,Active
22002,15486,1096323,5.24,Mortgage,36,6/24/2023,Active
22003,12429,807219,7.29,Education,12,7/5/2023,Closed
22004,5419,1238020,9.52,Auto,6,4/6/2023,Active
22005,12054,80464,16.42,Business,24,10/12/2022,Active
22006,3163,57158,21.81,Education,12,11/16/2025,Closed
22007,16667,631483,10.65,Personal,48,5/24/2025,Active
22008,1721,1776253,15.02,Auto,48,8/11/2024,Active
22009,2962,1231251,13.93,Mortgage,48,1/18/2023,Closed
22010,5365,1995566,15.34,Business,36,5/6/2023,Active
22011,3516,1226978,19.96,Auto,60,3/13/2025,Active
22012,11416,1604419,13.91,Mortgage,60,10/5/2022,Active
22013,10140,1355959,12.42,Education,48,5/28/2024,Closed
22014,14452,770851,12.44,Education,60,3/29/2022,Active
22015,11152,913732,10.96,Personal,60,6/20/2023,Defaulted
22016,262,1562485,19.75,Education,24,5/21/2022,Active
22017,17271,246931,12.8,Business,36,3/29/2023,Active
22018,8388,680057,6.32,Mortgage,24,2/27/2025,Active
22019,13167,1784478,8.87,Auto,48,8/30/2022,Defaulted
22020,7860,99118,20.46,Auto,24,1/5/2025,Active
22021,12941,136437,13.11,Personal,12,11/21/2025,Active
22022,11507,69471,11.16,Auto,6,1/24/2022,Active
22023,4154,331381,5.13,Auto,36,9/7/2022,Active
22024,14531,1844635,10.23,Personal,48,7/10/2025,Active
22025,9315,1099442,20.13,Personal,6,8/5/2022,Active
22026,7015,1990421,5.94,Business,60,10/15/2025,Closed
22027,12458,1338035,9.17,Personal,48,4/28/2022,Closed
22028,2275,1698386,13.9,Education,48,1/30/2024,Active
22029,10239,1864664,13.07,Auto,12,10/24/2023,Active
22030,16101,1510918,6.68,Education,24,2/18/2024,Active
22031,4479,229009,6.44,Auto,48,10/7/2023,Active
22032,3281,858543,19.72,Business,12,6/19/2025,Closed
22033,15616,1047287,7.85,Mortgage,36,6/7/2024,Active
22034,2216,1879074,15.52,Mortgage,24,11/11/2025,Closed
22035,11174,1944598,17.52,Auto,12,4/17/2023,Active
22036,9616,898573,12.01,Business,48,4/17/2023,Active
22037,4390,706904,10.18,Business,36,2/14/2022,Closed
22038,8646,987189,9.75,Personal,60,5/11/2025,Active
22039,8579,1234262,16.09,Education,36,8/27/2025,Active
22040,10774,956544,15.85,Personal,36,5/3/2023,Active
22041,8811,1250746,19.57,Education,48,12/15/2021,Closed
22042,5962,384989,6.1,Mortgage,36,5/6/2024,Active
22043,10144,1211279,12.91,Personal,6,1/31/2022,Closed
22044,13887,38556,18.11,Education,24,4/19/2023,Closed
22045,11281,566037,11.22,Auto,12,11/17/2023,Closed
22046,12299,1479871,8.59,Education,12,11/22/2022,Active
22047,16283,908002,8.68,Personal,24,6/4/2023,Active
22048,17835,803052,6.11,Mortgage,36,3/20/2025,Active
22049,8160,925767,5.98,Mortgage,12,11/22/2022,Defaulted
22050,2428,1995691,19.07,Business,60,2/17/2024,Active
22051,14843,912513,5.52,Personal,6,2/17/2023,Active
22052,2385,1857417,5.64,Mortgage,36,3/7/2025,Active
22053,5901,1518282,9.08,Personal,36,12/10/2021,Active
22054,13024,185676,11.15,Education,24,10/20/2025,Closed
22055,15558,1779797,10.66,Auto,48,2/10/2024,Active
22056,8760,1971623,15.86,Personal,24,9/4/2023,Active
22057,1698,1815647,14.89,Mortgage,48,2/27/2025,Closed
22058,338,1278493,18.27,Personal,60,3/21/2025,Active
22059,13633,178225,15.28,Mortgage,12,5/23/2022,Active
22060,10797,1057103,19.18,Business,12,5/25/2024,Active
22061,14932,1670931,11.16,Mortgage,6,4/19/2023,Defaulted
22062,17,725319,6.61,Auto,60,12/27/2023,Active
22063,3855,728123,6.29,Education,48,12/31/2024,Defaulted
22064,16599,617162,7.32,Mortgage,60,4/11/2023,Defaulted
22065,4150,511198,14.12,Business,60,3/27/2023,Active
22066,16832,1438731,6.6,Mortgage,12,6/12/2025,Active
22067,8667,989830,14.61,Mortgage,60,5/10/2023,Defaulted
22068,8539,957012,10.78,Auto,6,7/3/2025,Active
22069,6679,1184804,17.92,Auto,6,6/14/2022,Active
22070,14924,1423154,18.43,Auto,60,2/15/2025,Closed
22071,15170,327906,19.92,Business,6,3/2/2024,Closed
22072,5876,484350,12.72,Business,60,12/11/2021,Closed
22073,12948,1014522,18.23,Personal,60,4/6/2024,Closed
22074,3450,1138885,8.75,Mortgage,24,8/9/2022,Active
22075,17900,1435799,15.12,Personal,12,12/18/2022,Active
22076,1729,1338019,10.31,Mortgage,12,10/22/2023,Defaulted
22077,2892,904628,11.42,Education,60,2/25/2024,Active
22078,8940,1510363,14.57,Business,24,6/16/2024,Defaulted
22079,759,564592,6.21,Auto,12,8/28/2025,Active
22080,9857,1337406,13.07,Auto,24,2/25/2024,Active
22081,4986,1553610,17.37,Mortgage,24,2/21/2025,Active
22082,5722,1410497,8.61,Personal,24,5/8/2023,Active
22083,17416,407826,16.42,Personal,6,8/11/2022,Closed
22084,6004,68117,5.25,Mortgage,60,5/22/2024,Closed
22085,9749,912034,17.88,Mortgage,36,6/12/2023,Closed
22086,358,654537,8.64,Business,24,8/16/2024,Active
22087,12607,1963515,21.77,Mortgage,36,12/16/2023,Active
22088,6621,842944,12.45,Auto,36,9/6/2022,Closed
22089,16932,1909612,18.77,Mortgage,36,1/23/2022,Closed
22090,14045,644925,9.99,Mortgage,36,5/16/2024,Active
22091,3655,1130210,14.44,Auto,12,12/4/2022,Active
22092,9452,1956820,12.54,Mortgage,36,2/17/2024,Defaulted
22093,4108,818078,17.24,Mortgage,36,10/23/2024,Active
22094,3883,1759499,5.18,Personal,6,4/7/2022,Active
22095,575,436209,13.57,Auto,36,6/12/2022,Closed
22096,4119,1002933,21.41,Auto,60,6/9/2022,Active
22097,16422,1309279,7.29,Business,60,5/2/2023,Closed
22098,9417,149462,18.69,Business,60,3/21/2022,Closed
22099,16420,306354,10.39,Mortgage,36,10/24/2024,Defaulted
22100,16204,1843301,7.16,Personal,12,8/26/2024,Active
22101,3487,714224,15.36,Auto,48,11/29/2024,Defaulted
22102,1611,696486,12.42,Education,24,11/5/2025,Active
22103,3657,1447772,7.07,Auto,36,9/30/2024,Closed
22104,12024,1926761,18.64,Mortgage,48,8/20/2025,Active
22105,14740,728250,7.91,Education,36,9/23/2024,Closed
22106,5375,313761,11.44,Auto,36,6/29/2023,Active
22107,9286,860558,10.56,Education,24,7/15/2022,Active
22108,7464,206301,18.4,Personal,60,8/31/2025,Closed
22109,4775,1341073,19.06,Business,24,12/22/2024,Closed
22110,16074,1084250,8.33,Business,6,7/22/2023,Active
22111,14746,1900015,11.8,Business,48,1/8/2023,Closed
22112,1520,1088847,11.71,Personal,12,3/24/2025,Active
22113,12731,22885,9.26,Business,60,11/28/2024,Active
22114,17225,502218,10.2,Auto,36,6/9/2023,Active
22115,11471,146603,12.68,Personal,6,12/18/2022,Active
22116,9317,183587,9.9,Personal,36,5/23/2024,Active
22117,8136,1555405,5.12,Business,36,3/21/2025,Closed
22118,1630,403226,13.36,Business,48,4/25/2022,Active
22119,7432,198263,10.82,Personal,24,3/21/2024,Active
22120,12495,1871326,10.15,Business,24,4/4/2024,Active
22121,4988,1171010,16.09,Education,12,5/21/2024,Active
22122,670,866882,15.36,Personal,60,4/27/2024,Active
22123,7673,1113406,8.07,Education,12,9/29/2025,Active
22124,14077,433353,15.16,Mortgage,24,5/23/2025,Active
22125,8613,1817388,20.69,Personal,48,7/20/2025,Closed
22126,6372,1987135,6.27,Education,12,10/30/2024,Defaulted
22127,817,717372,19.33,Auto,6,8/9/2022,Defaulted
22128,7016,792002,9.21,Personal,48,5/9/2022,Active
22129,9967,903354,19.66,Mortgage,12,7/14/2025,Closed
22130,10240,1070849,16.52,Business,12,9/10/2024,Closed
22131,1095,249916,11.2,Mortgage,36,1/19/2024,Active
22132,10826,1400221,17.27,Auto,60,4/8/2024,Defaulted
22133,10873,1030867,5.53,Mortgage,24,5/15/2022,Active
22134,3601,1259850,5.91,Auto,6,6/4/2024,Closed
22135,822,219704,17.99,Mortgage,48,8/16/2023,Active
22136,10307,1177590,11.76,Business,6,5/9/2025,Active
22137,5878,648326,20.27,Education,24,9/4/2022,Defaulted
22138,6830,66114,17.96,Personal,60,12/22/2024,Closed
22139,10166,916196,17.56,Auto,48,6/26/2022,Closed
22140,7612,1650819,21.67,Business,60,2/1/2022,Closed
22141,10295,987567,5.7,Auto,48,6/8/2022,Active
22142,9965,1152667,17.46,Auto,48,3/23/2023,Closed
22143,15247,1800568,11.26,Education,36,3/22/2025,Active
22144,11971,354909,10.18,Personal,12,8/7/2024,Closed
22145,5303,1991393,14.69,Education,24,9/2/2023,Closed
22146,10531,1619459,8.64,Personal,12,11/2/2023,Active
22147,13032,126305,13.6,Mortgage,60,9/3/2025,Active
22148,1317,467091,9.36,Personal,36,12/21/2022,Active
22149,6070,1777422,14.79,Education,36,4/4/2024,Active
22150,12613,1055258,14.2,Auto,12,8/5/2022,Active
22151,13837,401563,15.24,Auto,12,2/13/2023,Active
22152,10641,1902821,17.95,Personal,6,2/26/2022,Closed
22153,15202,235628,19.61,Business,48,4/11/2024,Closed
22154,7806,24873,13.27,Auto,6,4/13/2025,Closed
22155,3051,459889,20.03,Personal,60,1/12/2022,Defaulted
22156,12399,263341,12.25,Personal,48,8/18/2025,Active
22157,12242,1494833,11.12,Auto,48,3/30/2022,Closed
22158,16783,418453,10.49,Business,60,7/22/2022,Active
22159,17696,1268420,17.59,Auto,12,6/19/2022,Closed
22160,4639,1845527,12.09,Auto,60,1/12/2025,Closed
22161,15369,802429,19.8,Mortgage,24,1/7/2022,Active
22162,2768,1448915,5.67,Auto,12,9/10/2023,Active
22163,1939,1675929,20.01,Auto,6,12/15/2021,Closed
22164,11690,1292955,20.84,Personal,6,9/21/2022,Active
22165,3691,1480077,9.43,Education,6,12/30/2023,Active
22166,1858,681380,19.2,Mortgage,48,1/12/2022,Active
22167,9874,298440,12.51,Auto,6,8/24/2022,Closed
22168,17938,903839,21.83,Mortgage,6,2/13/2023,Active
22169,17443,1500611,10.46,Auto,12,1/5/2022,Active
22170,12771,1051782,6.78,Education,6,2/3/2024,Active
22171,16845,518563,5.36,Mortgage,12,7/2/2025,Closed
22172,1836,1556212,13.23,Mortgage,60,7/15/2024,Active
22173,17604,1266832,10.67,Mortgage,36,7/8/2023,Active
22174,1092,914213,12.7,Personal,12,12/23/2022,Active
22175,13356,99276,5.83,Personal,6,11/17/2022,Active
22176,17138,477511,14.34,Auto,36,12/5/2024,Active
22177,3927,173882,11.79,Mortgage,24,1/3/2023,Active
22178,14072,398231,18.65,Mortgage,12,5/18/2023,Closed
22179,7283,805072,7.9,Mortgage,24,7/24/2022,Active
22180,6257,1286115,20.7,Auto,6,10/21/2023,Active
22181,11083,1119196,12.47,Auto,6,6/24/2022,Active
22182,17802,312650,8.42,Mortgage,36,12/29/2021,Active
22183,8438,1165025,20.16,Education,6,1/3/2025,Active
22184,6685,432292,11.46,Auto,24,10/31/2024,Active
22185,3503,1660294,16.08,Personal,24,11/17/2022,Active
22186,1618,440147,14.84,Education,6,4/14/2025,Active
22187,52,432657,19.11,Business,48,12/12/2024,Active
22188,2118,882549,14.1,Personal,6,8/16/2023,Closed
22189,5992,499420,21.22,Education,24,8/16/2025,Active
22190,12766,641888,8.78,Education,36,11/10/2022,Active
22191,13244,1729407,15.91,Auto,24,5/14/2024,Defaulted
22192,11136,64510,20.66,Auto,24,4/17/2024,Closed
22193,4882,1370651,17.1,Mortgage,48,7/22/2022,Active
22194,8058,367498,21.44,Business,12,6/13/2022,Closed
22195,12638,1236963,5.96,Mortgage,6,11/19/2024,Active
22196,4846,1815215,16.37,Auto,36,10/1/2022,Active
22197,2882,874405,13,Education,24,8/9/2025,Closed
22198,14223,776273,11.96,Auto,12,4/28/2024,Active
22199,14697,1360974,21.34,Business,6,9/8/2022,Defaulted
22200,13101,530972,8.34,Mortgage,36,12/25/2024,Active
22201,3070,414307,18.73,Auto,24,6/12/2022,Active
22202,3057,274538,9.99,Education,60,4/19/2025,Active
22203,10257,497709,19.12,Personal,24,4/11/2023,Active
22204,17074,226600,21.32,Business,60,8/3/2025,Closed
22205,2535,1247810,17.9,Education,24,4/29/2023,Active
22206,1188,841780,12.47,Auto,12,1/27/2022,Active
22207,14252,289961,15.5,Personal,6,6/3/2022,Active
22208,2879,1057798,7.33,Personal,24,12/13/2023,Active
22209,5205,761737,9.18,Auto,48,8/26/2025,Active
22210,9960,1827400,14.82,Mortgage,48,11/10/2024,Active
22211,17866,616177,7.27,Auto,60,9/5/2022,Active
22212,5425,46046,12.94,Mortgage,6,6/12/2022,Defaulted
22213,9522,877715,21.39,Business,24,2/28/2023,Active
22214,17489,1166707,21.35,Auto,6,5/26/2024,Active
22215,6885,594626,17.95,Education,36,12/30/2023,Closed
22216,11984,1669074,19.29,Personal,6,7/2/2025,Active
22217,9234,1213282,16.92,Mortgage,60,3/4/2025,Active
22218,11525,1130454,18.73,Mortgage,36,7/5/2022,Active
22219,13430,1110448,7,Mortgage,48,5/20/2024,Active
22220,5802,437151,8.63,Auto,12,1/17/2024,Active
22221,13339,864759,12.68,Auto,6,12/12/2023,Closed
22222,10905,818645,12.99,Personal,60,3/7/2022,Active
22223,3654,1747567,9.17,Auto,12,6/9/2025,Closed
22224,15877,1810934,16.06,Auto,12,2/21/2023,Closed
22225,12406,440731,19.3,Mortgage,60,8/12/2025,Closed
22226,10869,405110,21.28,Business,48,1/24/2025,Active
22227,6298,1525212,21.86,Personal,48,10/6/2022,Closed
22228,5984,1200355,19.99,Personal,6,9/19/2023,Active
22229,7109,1259483,5.92,Personal,60,7/19/2025,Active
22230,9292,1804087,11.45,Education,48,3/27/2022,Closed
22231,4264,1546687,5.6,Education,6,5/14/2025,Active
22232,14278,346302,15.5,Education,60,10/12/2024,Active
22233,11173,851661,18.75,Personal,6,6/16/2025,Active
22234,11836,724222,21.86,Auto,6,6/15/2025,Active
22235,17029,1110988,15.64,Mortgage,60,5/4/2022,Active
22236,15743,77026,7.85,Business,12,2/27/2023,Active
22237,11105,1766698,16.46,Education,48,3/25/2025,Defaulted
22238,13955,721034,16.27,Mortgage,12,10/23/2024,Active
22239,12469,1828265,9.98,Business,48,11/1/2022,Active
22240,13646,343259,21.37,Education,48,1/11/2024,Closed
22241,17334,425280,8.41,Business,6,7/6/2024,Active
22242,5985,1913675,5.55,Mortgage,6,1/23/2024,Active
22243,9445,354889,21.64,Auto,12,11/20/2022,Closed
22244,1312,749612,19.68,Education,48,10/6/2022,Active
22245,15569,815680,13.09,Mortgage,60,8/31/2025,Active
22246,6077,818165,17.71,Auto,6,1/11/2025,Active
22247,17723,421181,9.95,Mortgage,12,8/17/2023,Active
22248,3948,1255815,15.64,Mortgage,6,6/19/2023,Defaulted
22249,15440,90000,21.21,Education,12,5/9/2025,Active
22250,16807,385656,20.73,Education,48,5/12/2025,Active
22251,3353,187890,13.19,Education,36,7/4/2024,Active
22252,16946,857103,6.9,Business,48,12/18/2022,Closed
22253,10196,102632,8.63,Personal,48,4/12/2023,Defaulted
22254,2086,1050877,10.12,Auto,48,5/22/2022,Active
22255,12021,805654,9.19,Personal,12,1/22/2022,Active
22256,814,1837667,15.86,Education,6,2/5/2022,Active
22257,10117,856606,21.67,Personal,24,1/13/2024,Active
22258,9815,770250,11.1,Auto,60,7/4/2024,Active
22259,7749,412277,11.94,Personal,48,6/3/2025,Active
22260,1294,1841833,16.28,Personal,12,11/3/2023,Closed
22261,8028,552413,11.49,Mortgage,48,3/23/2024,Active
22262,2191,1501644,6.26,Business,48,5/27/2023,Active
22263,3248,345840,7.29,Education,12,10/20/2024,Active
22264,14939,1733168,7.49,Mortgage,60,8/5/2022,Active
22265,1599,1747505,21.03,Business,6,2/5/2025,Active
